2026-03-18T01:49:05 | system | gen_run_start
2026-03-18T01:49:05 | configuration | gen_run(semantic_cases_file('../cases/test_cases.pl'),gen_out_file('../generated/gen_out.pl'),forward_gen_tree_report_file('../generated/forward_gen_tree_report.txt'),repair_enabled(true),smoothing_enabled(true),smoothing_style(underscore))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(1),status(ok),tokens([one]),sentence(one))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(2),status(ok),tokens([two]),sentence(two))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(3),status(ok),tokens([three]),sentence(three))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(4),status(ok),tokens([four]),sentence(four))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(5),status(ok),tokens([five]),sentence(five))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(6),status(ok),tokens([six]),sentence(six))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(7),status(ok),tokens([seven]),sentence(seven))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(8),status(ok),tokens([eight]),sentence(eight))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(9),status(ok),tokens([nine]),sentence(nine))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(10),status(ok),tokens([ten]),sentence(ten))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(11),status(ok),tokens([eleven]),sentence(eleven))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(12),status(ok),tokens([twelve]),sentence(twelve))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(13),status(ok),tokens([thirteen]),sentence(thirteen))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(15),status(ok),tokens([fifteen]),sentence(fifteen))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(18),status(gen_empty_yield),tokens([]),sentence(''))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(20),status(ok),tokens([twenty]),sentence(twenty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(30),status(ok),tokens([thirty]),sentence(thirty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic(50),status(ok),tokens([fifty]),sentence(fifty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+10'(4)),status(ok),tokens([four,teen]),sentence(fourteen))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+10'(6)),status(ok),tokens([six,teen]),sentence(sixteen))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+10'(7)),status(ok),tokens([seven,teen]),sentence(seventeen))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('0X+18'(8)),status(ok),tokens([eight,een]),sentence(eighteen))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+10'(9)),status(ok),tokens([nine,teen]),sentence(nineteen))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+20'(1)),status(ok),tokens([twenty,one]),sentence(twentyone))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+20'(2)),status(ok),tokens([twenty,two]),sentence(twentytwo))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+20'(3)),status(ok),tokens([twenty,three]),sentence(twentythree))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+20'(4)),status(ok),tokens([twenty]),sentence(twenty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+20'(5)),status(ok),tokens([twenty,five]),sentence(twentyfive))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+20'(6)),status(ok),tokens([twenty]),sentence(twenty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+20'(7)),status(ok),tokens([twenty]),sentence(twenty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+20'(8)),status(ok),tokens([twenty]),sentence(twenty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+20'(9)),status(ok),tokens([twenty]),sentence(twenty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+30'(1)),status(ok),tokens([thirty,one]),sentence(thirtyone))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+30'(2)),status(ok),tokens([thirty,two]),sentence(thirtytwo))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+30'(3)),status(ok),tokens([thirty,three]),sentence(thirtythree))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+30'(4)),status(ok),tokens([thirty]),sentence(thirty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+30'(5)),status(ok),tokens([thirty,five]),sentence(thirtyfive))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+30'(6)),status(ok),tokens([thirty]),sentence(thirty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+30'(7)),status(ok),tokens([thirty]),sentence(thirty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+30'(8)),status(ok),tokens([thirty]),sentence(thirty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+30'(9)),status(ok),tokens([thirty]),sentence(thirty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+50'(1)),status(ok),tokens([fifty,one]),sentence(fiftyone))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+50'(2)),status(ok),tokens([fifty,two]),sentence(fiftytwo))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+50'(3)),status(ok),tokens([fifty,three]),sentence(fiftythree))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+50'(4)),status(ok),tokens([fifty]),sentence(fifty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+50'(5)),status(ok),tokens([fifty,five]),sentence(fiftyfive))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+50'(6)),status(ok),tokens([fifty]),sentence(fifty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+50'(7)),status(ok),tokens([fifty]),sentence(fifty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+50'(8)),status(ok),tokens([fifty]),sentence(fifty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+50'(9)),status(ok),tokens([fifty]),sentence(fifty))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+40'(4)),status(gen_empty_yield),tokens([]),sentence(''))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+60'(4)),status(gen_empty_yield),tokens([]),sentence(''))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+70'(4)),status(gen_empty_yield),tokens([]),sentence(''))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+80'(4)),status(gen_empty_yield),tokens([]),sentence(''))
2026-03-18T01:49:05 | gen_session | gen_case(semantic('1X+90'(4)),status(gen_empty_yield),tokens([]),sentence(''))
2026-03-18T01:49:05 | system | gen_run_end
2026-03-18T01:57:02 | system | parse_run_start
2026-03-18T01:57:02 | configuration | parse_run(gen_out_file('../generated/gen_out.pl'),parse_out_file('../generated/parse_out.pl'),forward_parse_tree_report_file('../generated/forward_parse_tree_report.txt'),repair_enabled(true),smoothing_enabled(true),smoothing_style(underscore))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(1),gen_status(ok),gen_tokens([one]),repaired_tokens([one]),parser_tokens([one]),repair_status(not_repaired),parse_status(ok),parsed_sem(1))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(2),gen_status(ok),gen_tokens([two]),repaired_tokens([two]),parser_tokens([two]),repair_status(not_repaired),parse_status(ok),parsed_sem(2))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(3),gen_status(ok),gen_tokens([three]),repaired_tokens([three]),parser_tokens([three]),repair_status(not_repaired),parse_status(ok),parsed_sem(3))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(4),gen_status(ok),gen_tokens([four]),repaired_tokens([four]),parser_tokens([four]),repair_status(not_repaired),parse_status(ok),parsed_sem(4))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(5),gen_status(ok),gen_tokens([five]),repaired_tokens([five]),parser_tokens([five]),repair_status(not_repaired),parse_status(ok),parsed_sem(5))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(6),gen_status(ok),gen_tokens([six]),repaired_tokens([six]),parser_tokens([six]),repair_status(not_repaired),parse_status(ok),parsed_sem(6))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(7),gen_status(ok),gen_tokens([seven]),repaired_tokens([seven]),parser_tokens([seven]),repair_status(not_repaired),parse_status(ok),parsed_sem(7))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(8),gen_status(ok),gen_tokens([eight]),repaired_tokens([eight]),parser_tokens([eight]),repair_status(not_repaired),parse_status(ok),parsed_sem(8))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(9),gen_status(ok),gen_tokens([nine]),repaired_tokens([nine]),parser_tokens([nine]),repair_status(not_repaired),parse_status(ok),parsed_sem(9))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(10),gen_status(ok),gen_tokens([ten]),repaired_tokens([ten]),parser_tokens([ten]),repair_status(not_repaired),parse_status(ok),parsed_sem(10))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(11),gen_status(ok),gen_tokens([eleven]),repaired_tokens([eleven]),parser_tokens([eleven]),repair_status(not_repaired),parse_status(ok),parsed_sem(11))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(12),gen_status(ok),gen_tokens([twelve]),repaired_tokens([twelve]),parser_tokens([twelve]),repair_status(not_repaired),parse_status(ok),parsed_sem(12))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(13),gen_status(ok),gen_tokens([thirteen]),repaired_tokens([thirteen]),parser_tokens([thirteen]),repair_status(not_repaired),parse_status(ok),parsed_sem(13))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(15),gen_status(ok),gen_tokens([fifteen]),repaired_tokens([fifteen]),parser_tokens([fifteen]),repair_status(not_repaired),parse_status(ok),parsed_sem(15))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(18),gen_status(gen_empty_yield),gen_tokens([]),repaired_tokens([]),parser_tokens([]),repair_status(not_repaired),parse_status(parse_skipped_empty_tokens),parsed_sem(none))
2026-03-18T01:57:02 | parse_session | parse_case(semantic(20),gen_status(ok),gen_tokens([twenty]),repaired_tokens([twenty]),parser_tokens([twenty]),repair_status(not_repaired),parse_status(ok),parsed_sem(20))
